stock_id,stock_name,年月,月增,年增,當月營收
2427,三商電,202504,-36.43,19.01,348763
2427,三商電,202503,129.75,-46.53,548635
2427,三商電,202502,-25.69,45.64,238787
2427,三商電,202501,-62.39,-1.23,321366
2428,興勤,202508,-5.53,-4.22,623344
2428,興勤,202507,-0.6,-0.06,659874
2428,興勤,202506,-0.73,1.87,663913
2428,興勤,202505,-7.44,3.41,668821
2428,興勤,202504,0.69,10.97,722609
2428,興勤,202503,37.72,27.35,717614
2428,興勤,202502,-20.67,22.89,521049
2428,興勤,202501,-14.7,14.48,656871
2429,銘旺科,202508,-38.59,21.49,31173
2429,銘旺科,202507,80.11,148.36,50765
2429,銘旺科,202506,-17.85,29.96,28185
2429,銘旺科,202505,130.65,165.5,60265
2429,銘旺科,202504,-26.26,27.9,26128
2429,銘旺科,202503,8.58,-9.65,35107
2429,銘旺科,202502,-35.82,188.55,32330
2429,銘旺科,202501,30.72,421.6,50377
2430,燦坤,202508,-4.04,-7.51,1482210
2430,燦坤,202507,4.67,-11.64,1544773
2430,燦坤,202506,-5.13,-5.58,1475748
2430,燦坤,202505,4.64,2.7,1555551
2430,燦坤,202504,13.06,-10.15,1486473
2430,燦坤,202503,0.2,-8.32,1314665
2430,燦坤,202502,-23.59,-15.83,1311989
2430,燦坤,202501,13.17,2.35,1717211
2431,聯昌,202508,-11.36,-8.47,28820
2431,聯昌,202507,17.68,-17.64,32515
2431,聯昌,202506,-22.63,-9.38,27628
2431,聯昌,202505,-16.98,19.26,35713
2431,聯昌,202504,-16.52,63.97,43020
2431,聯昌,202503,18.43,76.62,51534
2431,聯昌,202502,108.76,31.82,43511
2431,聯昌,202501,-26.95,-45.64,20842
2432,倚天酷碁-創,202508,-5.79,17.77,246283
2432,倚天酷碁-創,202507,-14.3,25.57,261441
2432,倚天酷碁-創,202506,30.69,28.84,305096
2432,倚天酷碁-創,202505,31.73,21.02,233437
2432,倚天酷碁-創,202504,-45.58,6.19,177201
2432,倚天酷碁-創,202503,60.12,16.95,325675
2432,倚天酷碁-創,202502,-10.33,56.94,203389
2432,倚天酷碁-創,202501,-30.7,37.59,226822
2433,互盛電,202508,-2.75,0.16,223991
2433,互盛電,202507,3.38,-0.26,230340
2433,互盛電,202506,0.62,-4.44,222793
2433,互盛電,202505,-3.17,-4.52,221405
2433,互盛電,202504,2.02,-2.23,228655
2433,互盛電,202503,2.35,2,224108
2433,互盛電,202502,-5.12,0.41,218942
2433,互盛電,202501,-5.57,-3.69,230757
2434,統懋,202508,-32,-20.87,2904
2434,統懋,202507,23.65,-26.77,4271
2434,統懋,202506,-20.61,-5.13,3454
2434,統懋,202505,-3.86,7.88,4351
2434,統懋,202504,-1.75,-36.28,4526
2434,統懋,202503,57.66,-2.14,4607
2434,統懋,202502,7.5,115.16,2922
2434,統懋,202501,-36.09,-26.95,2718
2436,偉詮電,202508,14.94,17.86,324584
2436,偉詮電,202507,-10.24,0.29,282385
2436,偉詮電,202506,-0.07,22.67,314605
2436,偉詮電,202505,5.19,24.89,314829
2436,偉詮電,202504,7.11,26.05,299277
2436,偉詮電,202503,8.35,21.18,279400
2436,偉詮電,202502,-0.07,49.13,257850
2436,偉詮電,202501,-5.09,-1.33,258052
2438,翔耀,202508,-38.54,-22.53,29676
2438,翔耀,202507,26.96,55.55,48290
2438,翔耀,202506,4.21,43.94,38033
2438,翔耀,202505,-31.41,23.73,36493
2438,翔耀,202504,37.79,70.37,53205
2438,翔耀,202503,29.2,68.04,38612
2438,翔耀,202502,32.53,106.03,29884
2438,翔耀,202501,-47.6,-10.16,22548
2439,美律,202508,20.64,-2,4413573
2439,美律,202507,5.89,-3.92,3658294
2439,美律,202506,-2.07,5.78,3454770
2439,美律,202505,7.16,0.44,3527908
2439,美律,202504,4.48,-6.29,3292035
2439,美律,202503,15.75,13.84,3150779
2439,美律,202502,-8.88,31.71,2721996
2439,美律,202501,-23.12,-15.06,2987315
2440,太空梭,202508,-0.1,-8.8,270146
2440,太空梭,202507,4.48,-26.36,270430
2440,太空梭,202506,-5.18,-31.18,258826
2440,太空梭,202505,-23.43,-27.95,272983
2440,太空梭,202504,-6.28,-0.25,356547
2440,太空梭,202503,34.33,10.77,380456
2440,太空梭,202502,20.33,132.18,283216
2440,太空梭,202501,-40.25,-26.05,235349
2441,超豐,202508,2.01,9.33,1438952
2441,超豐,202507,0.19,9.21,1410562
2441,超豐,202506,-2.41,10.38,1407796
2441,超豐,202505,-1.9,7.06,1442618
2441,超豐,202504,1.9,7.89,1470648
2441,超豐,202503,16.71,16.12,1443203
2441,超豐,202502,1.62,15.55,1236507
2441,超豐,202501,-9.36,4.27,1216728
2442,新美齊,202508,42.72,-78.42,20508
2442,新美齊,202507,-6.01,-44.71,14369
2442,新美齊,202506,-91.42,9.05,15289
2442,新美齊,202505,169.76,95.79,178395
2442,新美齊,202504,-71.46,351.93,66131
2442,新美齊,202503,1489.58,236.47,231777
2442,新美齊,202502,-92.89,-78.11,14581
2442,新美齊,202501,-55.71,0.7,205313
2444,兆勁,202508,-1.73,-43.64,84645
2444,兆勁,202507,-23.24,-11.62,86143
2444,兆勁,202506,1.6,-7.6,112234
2444,兆勁,202505,31.35,13.28,110466
2444,兆勁,202504,-15.35,-20.72,84097
2444,兆勁,202503,2.61,-4.19,99353
2444,兆勁,202502,-0.66,0.09,96822
2444,兆勁,202501,-4.82,-11.81,97467
2449,京元電子,202508,6.25,31.89,3100894
2449,京元電子,202507,3.65,24.46,2918332
2449,京元電子,202506,1.83,25.29,2815411
2449,京元電子,202505,-0.61,24.68,2764705
2449,京元電子,202504,5.19,33.81,2781758
2449,京元電子,202503,15.66,24.26,2644375
2449,京元電子,202502,-4.14,21.3,2286169
2449,京元電子,202501,-2.5,21.4,2384946
2450,神腦,202508,3.91,-6.12,2478164
2450,神腦,202507,-3.67,-1.12,2384781
2450,神腦,202506,1.64,4.77,2475699
2450,神腦,202505,2.06,-3.67,2435640
2450,神腦,202504,-4.66,-5.5,2386382
2450,神腦,202503,-8.47,-13.42,2503128
2450,神腦,202502,17.19,1.13,2735010
2450,神腦,202501,-7.31,-8.07,2333799
2451,創見,202508,1.09,41.76,1288310
2451,創見,202507,21.08,61.59,1274380
2451,創見,202506,-4.77,53.81,1052487
2451,創見,202505,3.03,38.4,1105232
2451,創見,202504,-9.3,26.32,1072713
2451,創見,202503,28.61,33.7,1182715
2451,創見,202502,4.43,14.56,919591
2451,創見,202501,-1.51,-15.73,880546
2453,凌群,202508,1.42,9.7,565750
2453,凌群,202507,-7.78,5.89,557821
2453,凌群,202506,18.8,13.28,604913
2453,凌群,202505,-14.37,3.85,509156
2453,凌群,202504,7.14,13.39,594637
2453,凌群,202503,12.35,3.96,554985
2453,凌群,202502,16.49,6.56,493958
2453,凌群,202501,-54.6,5.44,424024
2454,聯發科,202508,3.06,7.26,44546643
2454,聯發科,202507,-23.41,-5.23,43220164
2454,聯發科,202506,24.9,30.96,56433621
2454,聯發科,202505,-7.33,7.18,45180526
2454,聯發科,202504,-12.93,16,48754424
2454,聯發科,202503,21.27,10.92,55996226
2454,聯發科,202502,-9.72,19.98,46171723
2454,聯發科,202501,22.69,14.94,51144288
2455,全新,202508,-5.41,0.42,275126
2455,全新,202507,10.24,10.81,290875
2455,全新,202506,20.5,-11.13,263848
2455,全新,202505,-5.33,-24.99,218948
2455,全新,202504,-13.32,-19.34,231292
2455,全新,202503,0.48,-9.84,266842
2455,全新,202502,1.63,0.69,265548
2455,全新,202501,4.98,-5.91,261272
2457,飛宏,202508,-6.24,-12.23,933546
2457,飛宏,202507,32.74,-7.54,995694
2457,飛宏,202506,-6.79,5.25,750056
2457,飛宏,202505,-6.56,-16.62,804741
2457,飛宏,202504,-2.6,-6.64,861298
2457,飛宏,202503,39.97,5.01,884352
2457,飛宏,202502,-14.86,-3.32,631788
2457,飛宏,202501,-35.68,-12.34,742120
2458,義隆,202508,15.67,-1.54,1170557
2458,義隆,202507,2.33,-7.91,1011978
2458,義隆,202506,1.99,-3.96,988850
2458,義隆,202505,-9.67,-8.8,969487
2458,義隆,202504,5.09,1.38,1073381
2458,義隆,202503,-3.14,-8.58,1021326
2458,義隆,202502,1.08,6.31,1054451
2458,義隆,202501,7.37,4.63,1043107
2459,敦吉,202508,-9.09,-8.4,391746
2459,敦吉,202507,15.98,-9.79,430921
2459,敦吉,202506,4.73,-20.01,371544
2459,敦吉,202505,-21.59,-13.93,354743
2459,敦吉,202504,9.33,14.53,452478
2459,敦吉,202503,17.68,8.81,413850
2459,敦吉,202502,-13.44,-24.66,351658
2459,敦吉,202501,6.17,-17.8,406304
2460,建通,202508,-1.23,-8.44,249476
2460,建通,202507,-1.22,-8.88,252600
2460,建通,202506,2.76,-10.83,255729
2460,建通,202505,-8.61,-23.06,248848
2460,建通,202504,-14.87,1.97,272312
2460,建通,202503,59.76,27.74,319886
2460,建通,202502,13.33,71.07,200224
2460,建通,202501,-45.52,-28.06,176659
2461,光群雷,202508,-6.32,3.25,447465
2461,光群雷,202507,9.45,-3.29,477685
2461,光群雷,202506,17.67,1.32,436403
2461,光群雷,202505,-14.65,-19.16,370868
2461,光群雷,202504,-11.17,-6.97,434540
2461,光群雷,202503,23.55,-4.19,489216
2461,光群雷,202502,-12.82,-5.92,395964
2461,光群雷,202501,-7.7,-8.21,454207
2462,良得電,202508,-2.03,-5.32,352739
2462,良得電,202507,-0.05,-7.16,360056
2462,良得電,202506,2.78,-0.53,360265
2462,良得電,202505,-9.61,-5.74,350517
2462,良得電,202504,-0.26,12.62,387808
2462,良得電,202503,41.01,20.06,388837
2462,良得電,202502,-9.09,51.08,275742
2462,良得電,202501,-16.74,-1.27,303316
2464,盟立,202508,0.37,-27.95,534364
2464,盟立,202507,-6.28,-17.78,532373
2464,盟立,202506,5.91,-13.73,568069
2464,盟立,202505,0.89,-6.97,536332
2464,盟立,202504,-11.98,1.93,531564
2464,盟立,202503,4.55,19.97,603949
2464,盟立,202502,5.54,41.11,577653
2464,盟立,202501,-23.73,5.6,547287
2465,麗臺,202508,-13.08,-42.83,244302
2465,麗臺,202507,92.96,10.22,281096
2465,麗臺,202506,-51.32,-31.05,145673
2465,麗臺,202505,-4.38,14.75,299296
2465,麗臺,202504,-8.25,26.58,313034
2465,麗臺,202503,62.46,-11.01,341205
2465,麗臺,202502,-21.95,-5.85,210023
2465,麗臺,202501,-71.33,-19.25,269109
2466,冠西電,202508,-34.62,-10.82,140672
2466,冠西電,202507,176.2,-7.65,215166
2466,冠西電,202506,13.08,-40.95,77900
2466,冠西電,202505,-29.19,-45.55,68889
2466,冠西電,202504,-11.51,64.5,97291
2466,冠西電,202503,118.53,145.33,109955
2466,冠西電,202502,16.92,74.65,50314
2466,冠西電,202501,-26.85,-21.77,43032
2467,志聖,202508,7.37,50.76,538685
2467,志聖,202507,12.02,38.17,501669
2467,志聖,202506,-23.53,-14.88,447821
2467,志聖,202505,22.87,47.37,585624
2467,志聖,202504,-5.27,11.92,476618
2467,志聖,202503,38.77,14.09,503137
2467,志聖,202502,-18.23,31.13,362558
2467,志聖,202501,2.24,22.29,443394
2468,華經,202508,84.34,89.59,278023
2468,華經,202507,-24.21,-20.16,150816
2468,華經,202506,-21.02,6.39,199002
2468,華經,202505,19.3,26.86,251977
2468,華經,202504,-18.01,0.32,211207
2468,華經,202503,8.72,78.88,257617
2468,華經,202502,-17.24,40.49,236946
2468,華經,202501,-4.36,52.99,286320
2471,資通,202508,0.62,5.24,79552
2471,資通,202507,-10.86,4.32,79054
2471,資通,202506,15.36,3.63,88694
2471,資通,202505,10.69,7.74,76882
2471,資通,202504,-6.08,47.35,69454
2471,資通,202503,13.07,29.92,73956
2471,資通,202502,1.96,26.1,65406
2471,資通,202501,-43.74,13.55,64148
2472,立隆電,202508,-11.06,-7.38,866813
2472,立隆電,202507,4.02,4.39,974676
2472,立隆電,202506,0.63,1.57,936936
2472,立隆電,202505,-10.84,1.99,930985
2472,立隆電,202504,2.32,15.79,1044241
2472,立隆電,202503,26.59,21.09,1020523
2472,立隆電,202502,-7.03,57.15,806150
2472,立隆電,202501,-6.51,3.95,867188
2474,可成,202508,4.78,1.17,1684730
2474,可成,202507,-10.22,-19.28,1607762
2474,可成,202506,0.87,14.32,1790965
2474,可成,202505,18.18,8.41,1775356
2474,可成,202504,-5.86,2.31,1502191
2474,可成,202503,15.28,17.68,1595760
2474,可成,202502,1.06,37.72,1384150
2474,可成,202501,-26.8,5.48,1369559
2476,鉅祥,202508,7.24,10.93,674112
2476,鉅祥,202507,5.62,-3.08,628580
2476,鉅祥,202506,5.49,9.15,595099
2476,鉅祥,202505,-13.51,-2.65,564128
2476,鉅祥,202504,10.19,24.53,652289
2476,鉅祥,202503,13.97,16.37,591935
2476,鉅祥,202502,-2.95,40.62,519348
2476,鉅祥,202501,-7.34,1.64,535148
2477,美隆電,202508,21.86,-18.59,274983
2477,美隆電,202507,-23.67,5.13,225649
2477,美隆電,202506,46.95,8.11,295630
2477,美隆電,202505,29.38,-0.64,201172
2477,美隆電,202504,-23.03,-34.82,155478
2477,美隆電,202503,101.27,9.95,202022
2477,美隆電,202502,-54.55,103.89,100373
2477,美隆電,202501,10.1,12.53,220844
2478,大毅,202508,-1.09,-4.67,443191
2478,大毅,202507,-2.52,1.6,448100
2478,大毅,202506,-1.58,13.13,459694
2478,大毅,202505,-3.86,6.15,467096
2478,大毅,202504,-1.7,15.92,485870
2478,大毅,202503,12.4,22.47,494285
2478,大毅,202502,20.59,72.29,439727
2478,大毅,202501,-19.33,-12.61,364631
2480,敦陽科,202508,-3.05,8.53,644321
2480,敦陽科,202507,-21.17,22.26,664605
2480,敦陽科,202506,35.22,32.86,843112
2480,敦陽科,202505,-12.53,15.19,623476
2480,敦陽科,202504,5.58,16.65,712853
2480,敦陽科,202503,0.67,15.99,675162
2480,敦陽科,202502,-7.13,15.4,670666
2480,敦陽科,202501,-19.87,22.35,722200
2481,強茂,202508,-4.03,-5.95,1060614
2481,強茂,202507,1.35,0.66,1105266
2481,強茂,202506,-2.35,0.51,1090442
2481,強茂,202505,-6.38,2.45,1116743
2481,強茂,202504,14.39,7.87,1192869
2481,強茂,202503,10.35,-3.63,1042728
2481,強茂,202502,-12.83,15.67,944895
2481,強茂,202501,6.76,7.3,1084083
2482,連宇,202508,-19.71,-20.85,41998
2482,連宇,202507,14.84,-5.94,52308
2482,連宇,202506,-7.32,-16.85,45548
2482,連宇,202505,4.14,-9.45,49146
2482,連宇,202504,4.88,-8.01,47189
2482,連宇,202503,27.09,-14.94,44993
2482,連宇,202502,14.98,2.09,35401
2482,連宇,202501,-14.92,-39.13,30788
2483,百容,202508,-4.69,-2.03,139747
2483,百容,202507,-0.4,9.07,146629
2483,百容,202506,-6.47,-8.03,147231
2483,百容,202505,-4.58,-9.56,157422
2483,百容,202504,11.02,-3.04,164995
2483,百容,202503,8.7,-6.17,148614
2483,百容,202502,0.79,28.3,136718
2483,百容,202501,-13.41,-12.01,135639
2484,希華,202508,-17.3,-17.63,181898
2484,希華,202507,4.62,12.42,219967
2484,希華,202506,2.47,21.26,210235
2484,希華,202505,-12.19,13.33,205150
2484,希華,202504,11.15,43.15,233632
2484,希華,202503,17.25,18.18,210191
2484,希華,202502,-14.17,26.57,179267
2484,希華,202501,18.97,3.03,208873
2485,兆赫,202508,34.84,79.84,180137
2485,兆赫,202507,-11.99,60.42,133593
2485,兆赫,202506,-33.25,-45.24,151802
2485,兆赫,202505,-17.52,-39.66,227430
2485,兆赫,202504,100.29,-14.01,275764
2485,兆赫,202503,0.81,-58.8,137680
2485,兆赫,202502,-5.61,-39.61,136561
2485,兆赫,202501,0.87,-65.76,144691
2486,一詮,202508,2.51,9.16,532145
2486,一詮,202507,-0.24,9.01,519097
2486,一詮,202506,-1.42,14.99,520374
2486,一詮,202505,-4.12,13.42,527889
2486,一詮,202504,7.58,30.98,550591
2486,一詮,202503,21.05,23.24,511759
2486,一詮,202502,2.12,35.01,422741
2486,一詮,202501,-13.02,-6.91,413962
2488,漢平,202508,10.22,-26.94,262850
2488,漢平,202507,-8.97,-20.94,238462
2488,漢平,202506,17.06,-4.22,261968
2488,漢平,202505,-4.28,-2.35,223781
2488,漢平,202504,-3.71,17.99,233788
2488,漢平,202503,50.16,48.4,242811
2488,漢平,202502,-7.07,40.75,161692
2488,漢平,202501,-55.15,17.29,173999
2489,瑞軒,202508,8.38,-15.89,2205299
2489,瑞軒,202507,0.06,-13.28,2034613
2489,瑞軒,202506,-11.38,-7.23,2033192
2489,瑞軒,202505,11.65,21.63,2294309
2489,瑞軒,202504,-3.01,14,2054886
2489,瑞軒,202503,38.55,27.63,2118712
2489,瑞軒,202502,-8.65,29.11,1529174
2489,瑞軒,202501,-14.2,11.68,1674034
2491,吉祥全,202508,-10.61,-17.76,13660
2491,吉祥全,202507,10.21,-6.23,15283
2491,吉祥全,202506,-1.81,-19.04,13867
2491,吉祥全,202505,-9.8,-12.88,14124
2491,吉祥全,202504,-0.59,-12.56,15659
2491,吉祥全,202503,-0.54,-5.72,15752
2491,吉祥全,202502,25.28,50.15,15838
2491,吉祥全,202501,-24.83,-38.51,12642
2492,華新科,202508,0.26,2.03,3139068
2492,華新科,202507,-0.53,0.05,3130662
2492,華新科,202506,-0.9,10.38,3147542
2492,華新科,202505,-0.51,5.62,3176437
2492,華新科,202504,4.26,6.22,3193018
2492,華新科,202503,10.26,8.24,3062399
2492,華新科,202502,-4.06,18.24,2777229
2492,華新科,202501,7.8,-2.71,2894858
2493,揚博,202508,-1.6,1.28,310834
2493,揚博,202507,2.68,-0.87,315914
2493,揚博,202506,3.35,-6.97,307656
2493,揚博,202505,-3.98,1.94,297670
2493,揚博,202504,-5.03,9.87,310025
2493,揚博,202503,5.73,-0.39,326466
2493,揚博,202502,6.09,19.17,308765
2493,揚博,202501,-7.77,6.6,291030
2495,普安,202508,-14.1,-27.64,78345
2495,普安,202507,-2.85,-17.3,91212
2495,普安,202506,25.79,-18.49,93895
2495,普安,202505,-25.73,-26.78,74644
2495,普安,202504,10.4,-3.48,100508
2495,普安,202503,-0.73,-32.13,91032
2495,普安,202502,0.46,-13.4,91709
2495,普安,202501,-29.78,-19.37,91288
2496,卓越,202508,9.38,-0.57,81272
2496,卓越,202507,10.25,4.09,74296
2496,卓越,202506,-2.67,7.57,67387
2496,卓越,202505,-0.21,5.99,69238
2496,卓越,202504,-1.04,0.75,69385
2496,卓越,202503,10.02,4.41,70116
2496,卓越,202502,-1.35,2.51,63726
2496,卓越,202501,-12.27,4.9,64602
2497,怡利電,202508,-10.79,-16.53,408837
2497,怡利電,202507,36.45,10.64,458324
2497,怡利電,202506,0.62,-16.88,335875
2497,怡利電,202505,-13.03,-14.32,333790
2497,怡利電,202504,10.73,13.85,383828
2497,怡利電,202503,10.15,40.1,346622
2497,怡利電,202502,-24.12,12.14,314663
2497,怡利電,202501,-8.13,32.46,414697
2498,宏達電,202508,80.85,30.99,266660
2498,宏達電,202507,-53.87,-36.58,147448
2498,宏達電,202506,46.25,-20.64,319657
2498,宏達電,202505,39.38,14.63,218558
2498,宏達電,202504,-56.9,-9.4,156797
2498,宏達電,202503,98.07,67.75,363869
2498,宏達電,202502,14.28,19.74,183706
2498,宏達電,202501,-59.37,-28.43,160737
2501,國建,202508,-9.89,10.19,1017795
2501,國建,202507,-73.49,4.18,1129606
2501,國建,202506,340.59,184.68,4262129
2501,國建,202505,-2.43,-14.72,967364
2501,國建,202504,-15.38,-42.31,991542
2501,國建,202503,0.25,-63.81,1171781
2501,國建,202502,-58.42,-36.73,1168842
2501,國建,202501,-56.33,43.38,2811603
2504,國產,202508,-2.77,-6.29,1786871
2504,國產,202507,0.18,7.73,1837947
2504,國產,202506,-10.06,5.77,1834580
2504,國產,202505,1.31,3.96,2039970
2504,國產,202504,-0.84,11.4,2013462
2504,國產,202503,41.69,11.44,2030575
2504,國產,202502,-24.21,15.46,1433091
2504,國產,202501,-8.1,-9.33,1890976
2505,國揚,202508,-18.54,87032.44,620383
2505,國揚,202507,101.17,170658.29,761582
2505,國揚,202506,406.21,437.13,378576
2505,國揚,202505,5050.48,212.34,74785
2505,國揚,202504,-99.78,-99,1452
2505,國揚,202503,78771.51,661.07,678295
2505,國揚,202502,25.54,-96.44,860
2505,國揚,202501,-98.95,-98.52,685
2506,太設,202508,-66.95,-1.88,68714
2506,太設,202507,221.11,81.09,207924
2506,太設,202506,-9.28,-22.39,64751
2506,太設,202505,17.05,-37.03,71380
2506,太設,202504,-31.69,-57.36,60978
2506,太設,202503,-48.04,-61.77,89275
2506,太設,202502,124.46,16.56,171817
2506,太設,202501,11.18,-57.71,76545
2509,全坤建,202508,2.41,-49.05,20684
2509,全坤建,202507,1.91,-96.66,20197
2509,全坤建,202506,-6.01,-96.36,19817
2509,全坤建,202505,-5.47,4.87,21086
2509,全坤建,202504,-6.25,11.26,22308
2509,全坤建,202503,3.19,18.59,23797
2509,全坤建,202502,2.61,18.23,23061
2509,全坤建,202501,0.93,17.53,22473
2511,太子,202508,-25.84,-5.05,582312
2511,太子,202507,17.51,8.55,785216
2511,太子,202506,0.23,11.74,668189
2511,太子,202505,-16.37,-20.14,666636
2511,太子,202504,39.7,6.06,797220
2511,太子,202503,-1,-15.17,570650
2511,太子,202502,4.58,18.27,576431
2511,太子,202501,-52.63,0.96,551146
2514,龍邦,202508,15.41,-0.98,2144945
2514,龍邦,202507,0,-27.2,1858525
2514,龍邦,202506,2.44,-2.64,1858613
2514,龍邦,202505,9.51,-3.4,1814286
2514,龍邦,202504,-2.32,-4.7,1656642
2514,龍邦,202503,15.62,-26.04,1696132
2514,龍邦,202502,-9.59,-4.55,1466965
2514,龍邦,202501,-10.09,-38.29,1622712
2515,中工,202508,-22.88,-42.46,1360281
2515,中工,202507,-1.33,-2.4,1764071
2515,中工,202506,23.69,12.6,1787936
2515,中工,202505,2.02,-26.56,1445423
2515,中工,202504,-5.29,-14.18,1416748
2515,中工,202503,-15.01,-22.72,1495966
2515,中工,202502,-7.54,29.43,1760173
2515,中工,202501,-35.38,17.14,1903850
2516,新建,202508,11.66,5.29,852838
2516,新建,202507,-7.22,7.75,763775
2516,新建,202506,-0.59,11.7,823231
2516,新建,202505,-10.56,-5.69,828186
2516,新建,202504,26.81,30.95,925981
2516,新建,202503,-12.49,5.22,730155
2516,新建,202502,27.52,52.65,834448
2516,新建,202501,-53.14,-11.07,654325
2520,冠德,202508,32.51,22.4,2443465
2520,冠德,202507,-17.36,-30.82,1843888
2520,冠德,202506,45.13,-49.16,2231298
2520,冠德,202505,-2.11,-66.26,1537412
2520,冠德,202504,11.22,12.44,1570617
2520,冠德,202503,6.95,-33.19,1412048
2520,冠德,202502,-33.8,-11.26,1320199
2520,冠德,202501,9.49,64.58,1994519
2524,京城,202508,-34.39,-74.22,98958
2524,京城,202507,-54.83,-54.74,150833
2524,京城,202506,20.46,-31.83,333992
2524,京城,202505,4.61,-42.33,277263
2524,京城,202504,-53.05,-18.22,265038
2524,京城,202503,-27.62,9.32,564594
2524,京城,202502,42.2,551.91,780097
2524,京城,202501,-71.07,114.24,548591
2527,宏璟,202508,-7.87,-67.52,117387
2527,宏璟,202507,354.68,-27.98,127427
2527,宏璟,202506,-286.85,-125.27,-50033
2527,宏璟,202505,-4.04,-66.92,26777
2527,宏璟,202504,-75.41,-84.49,27906
2527,宏璟,202503,261.94,-13.22,113496
2527,宏璟,202502,-1.41,-84.28,31357
2527,宏璟,202501,-42.89,-67.69,31806
2528,皇普,202508,-9.29,486766.92,1854963
2528,皇普,202507,139.69,536651.18,2045022
2528,皇普,202506,520.3,215345.95,853166
2528,皇普,202505,-91.48,53209.68,137539
2528,皇普,202504,-20.12,4039242.5,1615737
2528,皇普,202503,658.83,3612112.5,2022839
2528,皇普,202502,-30.93,1269290.47,266572
2528,皇普,202501,-92.72,1837800,385959
2530,華建,202508,-74.51,-9.65,504179
2530,華建,202507,7072.32,90.2,1978557
2530,華建,202506,-99.19,-98.22,27586
2530,華建,202505,12884.38,2449.5,3423074
2530,華建,202504,99.61,-76.46,26363
2530,華建,202503,-67.63,-96.88,13207
2530,華建,202502,-62.06,-87.47,40805
2530,華建,202501,-90.96,998.01,107562
2534,宏盛,202508,-10.28,19.09,114397
2534,宏盛,202507,-70.35,-13.35,127516
2534,宏盛,202506,-44.52,323.85,430117
2534,宏盛,202505,-26.12,660.21,775353
2534,宏盛,202504,49.11,987.14,1049608
2534,宏盛,202503,6.09,420.41,703898
2534,宏盛,202502,42.01,665.67,663438
2534,宏盛,202501,-50.27,231.37,467163
2535,達欣工,202508,-10.78,54.2,1778325
2535,達欣工,202507,7.83,62.87,1993357
2535,達欣工,202506,-8.88,43,1848587
2535,達欣工,202505,-18.56,9.42,2028835
2535,達欣工,202504,-0.36,109.46,2491415
2535,達欣工,202503,110.5,131.74,2500634
2535,達欣工,202502,30.1,8.6,1187920
2535,達欣工,202501,-28.85,-22.82,913019
2536,宏普,202508,-63.87,635.09,109705
2536,宏普,202507,-43.01,590.78,303682
2536,宏普,202506,-38.45,314.37,532928
2536,宏普,202505,-38.83,2141.15,865892
2536,宏普,202504,359.9,9377.89,1415618
2536,宏普,202503,-7.29,1952.06,307809
2536,宏普,202502,48.1,471.34,332017
2536,宏普,202501,-87.58,-16.68,224183
2537,聯上發,202508,-99.07,-0.64,615
2537,聯上發,202507,-31.43,-75.91,66166
2537,聯上發,202506,209.62,-67.52,96500
2537,聯上發,202505,5714.73,-87.48,31167
2537,聯上發,202504,6.98,-99.85,536
2537,聯上發,202503,-99.27,-99.81,501
2537,聯上發,202502,-70.33,12234.57,69567
2537,聯上發,202501,-56.28,262.12,234536
2538,基泰,202508,1,-86.46,19376
2538,基泰,202507,2.97,-64.31,19184
2538,基泰,202506,-5.88,-90.63,18630
2538,基泰,202505,0.18,-89.14,19795
2538,基泰,202504,-0.12,-90.1,19758
2538,基泰,202503,-2.94,14.05,19782
2538,基泰,202502,-55.07,16.11,20383
2538,基泰,202501,-48.28,109.98,45370
2539,櫻花建,202508,-22.39,5955.97,484478
2539,櫻花建,202507,6.16,0,624290
2539,櫻花建,202506,3.34,979.65,588011
2539,櫻花建,202505,81.59,158.38,568961
2539,櫻花建,202504,-92.83,53.62,313317
2539,櫻花建,202503,441.99,834.58,4372057
2539,櫻花建,202502,147.61,190.83,806659
2539,櫻花建,202501,-69.97,-40.91,325772
2540,愛山林,202508,-25,-11.81,765532
2540,愛山林,202507,-45.18,47.68,1020778
2540,愛山林,202506,-0.73,172.36,1862073
2540,愛山林,202505,123.21,147.91,1875921
2540,愛山林,202504,75,-28.78,840411
2540,愛山林,202503,-44.52,-48.61,480228
2540,愛山林,202502,11.19,44.19,865727
2540,愛山林,202501,-35.87,-2.01,778533
2542,興富發,202508,135.77,8.44,3822322
2542,興富發,202507,-63.4,-44.53,1621145
2542,興富發,202506,1979.26,53.23,4430403
2542,興富發,202505,24.2,-95.26,213075
2542,興富發,202504,-60.94,-93.49,171553
2542,興富發,202503,-9.34,-85.83,439233
2542,興富發,202502,162.63,-71.7,484513
2542,興富發,202501,-92.26,-53.64,184480
2543,皇昌,202508,15.97,17.04,1057104
2543,皇昌,202507,-4.23,-10.2,911475
2543,皇昌,202506,14.41,-41.03,951740
2543,皇昌,202505,0.67,-41.68,831866
2543,皇昌,202504,-16.28,-9.34,826290
2543,皇昌,202503,55.84,4.01,987017
2543,皇昌,202502,-17.94,8,633338
2543,皇昌,202501,-27.68,-3.94,771861
2545,皇翔,202508,23.16,-88.71,264010
2545,皇翔,202507,-82.83,-79.22,214349
2545,皇翔,202506,-33.73,9.08,1249052
2545,皇翔,202505,260.74,100.64,1884898
2545,皇翔,202504,-11.42,-56.59,522505
2545,皇翔,202503,-13.01,-71.17,589888
